TF	target	Cor	Wave	tf_name	tf_description	target_name	target_description
Pa_3_3030	Pa_7_10860	0.951175086457433	IV	-	Putative_Putative_transcription_factor	-	Putative_protein_of_unknown_function
Pa_3_3030	Pa_7_11250	0.969406828864197	IV	-	Putative_Putative_transcription_factor	-	Putative_maltose_permease_
Pa_3_3030	Pa_7_11580	0.962597422105771	IV	-	Putative_Putative_transcription_factor	-	Putative_protein_of_unknown_function
Pa_3_3030	Pa_7_4320	0.982137502863328	IV	-	Putative_Putative_transcription_factor	-	Putative_trihydrophobin_precursor_
Pa_3_3030	Pa_7_5300	0.954405669165763	IV	-	Putative_Putative_transcription_factor	-	Putative_protein_of_unknown_function
Pa_3_3030	Pa_7_730	0.983402251099	IV	-	Putative_Putative_transcription_factor	-	Putative_protein_of_unknown_function
Pa_3_3030	Pa_7_8630	0.9702507161519	IV	-	Putative_Putative_transcription_factor	-	Putative_protein_of_unknown_function
Pa_3_3030	Pa_7_8670	0.975944304552499	IV	-	Putative_Putative_transcription_factor	-	Putative_protein_of_unknown_function
Pa_3_3030	Pa_1_2740	0.962756291659832	V	-	Putative_Putative_transcription_factor	-	Putative_dehydrogenase
Pa_3_4650	Pa_0_1130	0.957595924843672	II	Pah6	Putative_protein_of_unknown_function_with_homeodomain	-	Putative_protein_of_unknown_function
Pa_3_4650	Pa_5_10910	0.955059532810219	II	Pah6	Putative_protein_of_unknown_function_with_homeodomain	-	Putative_protein_of_unknown_function
Pa_3_5590	Pa_3_9870	0.960000061842183	I	-	NA	-	Putative_protein_of_unknown_function
Pa_3_5590	Pa_5_7200	0.965824685710829	I	-	NA	-	Putative_salicylate_hydroxylase
Pa_3_11225	Pa_1_110	0.958512857221694	I	-	Putative_protein_of_unknown_function_with_Fungal_specific_transcription_factor_domain	-	Putative_protein_of_unknown_function
Pa_3_11225	Pa_2_1800	0.966190586000553	I	-	Putative_protein_of_unknown_function_with_Fungal_specific_transcription_factor_domain	-	Putative_menaquinone_biosynthesis_methyltransferase_ubiE
Pa_4_450	Pa_0_780	0.956882398415804	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_450	Pa_1_16510	0.974487995815983	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_450	Pa_1_17550	0.963005111091481	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_450	Pa_1_18060	0.959929929792947	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_450	Pa_1_18270	0.978111071761267	II	-	Putative_protein_of_unknown_function	Agl1	Putative_protein_of_unknown_function
Pa_4_450	Pa_1_21730	0.973517529958181	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_450	Pa_1_21890	0.96554677215811	II	-	Putative_protein_of_unknown_function	-	Putative_calpain
Pa_4_450	Pa_1_5250	0.971779370364729	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_450	Pa_1_5930	0.980704644445427	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_450	Pa_1_600	0.965057787360544	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_450	Pa_2_4590	0.974295558139973	II	-	Putative_protein_of_unknown_function	-	Putative_phenylacetone_monooxygenase
Pa_4_450	Pa_2_4600	0.964508030653974	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_450	Pa_2_7200	0.961476028249025	II	-	Putative_protein_of_unknown_function	-	Putative_aflatoxin_biosynthesis_ketoreductase_
Pa_4_450	Pa_2_7790	0.955246388922837	II	-	Putative_protein_of_unknown_function	-	Putative_protein_similar_to_Mb1315_of_Mycobacterium_bovis
Pa_4_450	Pa_2_7910	0.958722457685248	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_450	Pa_2_7920	0.957127000622029	II	-	Putative_protein_of_unknown_function	-	Putative_pisatin_demethylase
Pa_4_450	Pa_3_1015	0.965112735915287	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_450	Pa_3_2000	0.969103690673518	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_450	Pa_4_1230	0.988253561130124	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_450	Pa_4_1300	0.97515697608998	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_450	Pa_4_20	0.954424989583562	II	-	Putative_protein_of_unknown_function	-	Putative_oxidoreductase
Pa_4_450	Pa_4_290	0.954965653939855	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_450	Pa_4_4510	0.960121697266992	II	-	Putative_protein_of_unknown_function	-	Putative_Salicylate_hydroxylase
Pa_4_450	Pa_4_4850	0.950517967383409	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_450	Pa_4_5020	0.972532045977431	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_450	Pa_4_5460	0.963076094514951	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_450	Pa_4_870	0.955833900415294	II	-	Putative_protein_of_unknown_function	-	Putative_Glycoside_Hydrolase_Family_16
Pa_4_450	Pa_4_9810	0.961578903021363	II	-	Putative_protein_of_unknown_function	-	Putative_dehydrogenase_
Pa_4_450	Pa_5_11080	0.971986097043393	II	-	Putative_protein_of_unknown_function	-	Putative_voltage-gated_shaker-like_K+_channel
Pa_4_450	Pa_5_11180	0.972094277099181	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_450	Pa_5_11190	0.955037581274407	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_450	Pa_5_11195	0.970932174180611	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_450	Pa_5_1120	0.97011997551628	II	-	Putative_protein_of_unknown_function	-	Putative_alcohol_dehydrogenase
Pa_4_450	Pa_5_11200	0.977271781405682	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_450	Pa_5_11220	0.966792595354538	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_450	Pa_5_1270	0.959221602672815	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_450	Pa_5_140	0.975352383080608	II	-	Putative_protein_of_unknown_function	-	Putative_Cytochrome_P450_protein_
Pa_4_450	Pa_5_3650	0.954674001493081	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_450	Pa_5_3930	0.981534365887358	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_450	Pa_5_690	0.977243167560923	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_450	Pa_5_7015	0.952409015824676	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_450	Pa_5_7020	0.984342369164627	II	-	Putative_protein_of_unknown_function	-	Putative_tannase_precursor_
Pa_4_450	Pa_5_7825	0.953062221271589	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_450	Pa_5_9910	0.956197538056305	II	-	Putative_protein_of_unknown_function	-	Putative_efflux_system_protein
Pa_4_450	Pa_6_2440	0.969527997828473	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_450	Pa_6_5390	0.979091968055889	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_450	Pa_6_5790	0.954194175288329	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_450	Pa_6_6330	0.982237438538772	II	-	Putative_protein_of_unknown_function	-	Putative_NADPH_dehydrogenase
Pa_4_450	Pa_6_9980	0.968983727870965	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_450	Pa_7_320	0.95090666176644	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_450	Pa_7_330	0.972891167608877	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_450	Pa_7_3330	0.98686127411802	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_450	Pa_7_4260	0.964044452621353	II	-	Putative_protein_of_unknown_function	-	Putative_Cytochrome_P450_protein
Pa_4_450	Pa_7_4790	0.950406681970967	II	-	Putative_protein_of_unknown_function	-	Putative_RNA_dependent_RNA_polymerase
Pa_4_450	Pa_7_70	0.958916112280977	II	-	Putative_protein_of_unknown_function	-	Putative_1-phosphatidylinositol-4,5-bisphosphate_phosphodiesterase_1
Pa_4_450	Pa_7_7530	0.955425340464185	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_450	Pa_7_990	0.961054575993662	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_2530	Pa_3_11320	0.962212349133227	III	-	Putative_Maltose_O-acetyltransferase	Prm1	Putative_protein_of_unknown_function
Pa_4_2530	Pa_3_9310	0.972729231785295	III	-	Putative_Maltose_O-acetyltransferase	-	Putative_Glycoside_Hydrolase_Family_72
Pa_4_2530	Pa_4_1930	0.969927744844759	III	-	Putative_Maltose_O-acetyltransferase	-	Putative_protein_of_unknown_function
Pa_4_3800	Pa_0_760	0.981182681557142	I	-	Putative_Fungal_specific_transcription_factor	-	Putative_protein_of_unknown_function
Pa_4_3800	Pa_1_14690	0.978732150492742	I	-	Putative_Fungal_specific_transcription_factor	-	Putative_protein_of_unknown_function
Pa_4_3800	Pa_1_19750	0.951214149812299	I	-	Putative_Fungal_specific_transcription_factor	-	Putative_sphingoid_long-chain_base_transporter_
Pa_4_3800	Pa_1_350	0.963961128016156	I	-	Putative_Fungal_specific_transcription_factor	-	Putative_protein_of_unknown_function
Pa_4_3800	Pa_2_13560	0.961292478877324	I	-	Putative_Fungal_specific_transcription_factor	-	Putative_protein_of_unknown_function
Pa_4_3800	Pa_2_7870	0.954110317818531	I	-	Putative_Fungal_specific_transcription_factor	-	Putative_linear_gramicidin_synthetase
Pa_4_3800	Pa_2_7880	0.972347570759668	I	-	Putative_Fungal_specific_transcription_factor	Mth1	Putative_SAM-dependent_O-methyltranferase_encoded_by_the_PaMTH1_gene
Pa_4_3800	Pa_3_780	0.951834459572501	I	-	Putative_Fungal_specific_transcription_factor	-	Putative_protein_of_unknown_function
Pa_4_3800	Pa_3_8420	0.960939916660466	I	-	Putative_Fungal_specific_transcription_factor	-	Putative_acyl-CoA_desaturase_
Pa_4_3800	Pa_3_890	0.971051354257668	I	-	Putative_Fungal_specific_transcription_factor	-	Putative_protein_of_unknown_function
Pa_4_3800	Pa_4_3780	0.974359658057276	I	-	Putative_Fungal_specific_transcription_factor	-	Putative_oxidoreductase
Pa_4_3800	Pa_4_3920	0.973770329485281	I	-	Putative_Fungal_specific_transcription_factor	-	Putative_Amine_oxidase
Pa_4_3800	Pa_4_4520	0.952104322750752	I	-	Putative_Fungal_specific_transcription_factor	-	Putative_protein_of_unknown_function
Pa_4_3800	Pa_6_660	0.976339102559677	I	-	Putative_Fungal_specific_transcription_factor	-	Putative_protein_of_unknown_function
Pa_4_3800	Pa_7_3415	0.95490591424253	I	-	Putative_Fungal_specific_transcription_factor	-	Putative_protein_of_unknown_function
Pa_4_3800	Pa_1_1270	0.96061345204843	II	-	Putative_Fungal_specific_transcription_factor	Idc506_Para2	Putative_protein_of_unknown_function
Pa_4_3800	Pa_1_18820	0.976981669036495	II	-	Putative_Fungal_specific_transcription_factor	-	Putative_protein_of_unknown_function
Pa_4_3800	Pa_2_11595	0.966055901408531	II	-	Putative_Fungal_specific_transcription_factor	-	Putative_protein_of_unknown_function
Pa_4_3800	Pa_2_13430	0.953132989168391	II	-	Putative_Fungal_specific_transcription_factor	-	Putative_protein_of_unknown_function
Pa_4_3800	Pa_3_2030	0.954428343896128	II	-	Putative_Fungal_specific_transcription_factor	-	Putative_protein_of_unknown_function
Pa_4_3800	Pa_3_385	0.959348730176746	II	-	Putative_Fungal_specific_transcription_factor	-	Putative_protein_of_unknown_function
Pa_4_3800	Pa_3_5670	0.952660382543503	II	-	Putative_Fungal_specific_transcription_factor	-	Putative_protein_of_unknown_function
Pa_4_3800	Pa_4_1590	0.955523311803452	II	-	Putative_Fungal_specific_transcription_factor	-	Putative_O-methyltransferase
Pa_4_3800	Pa_4_1600	0.963273070540423	II	-	Putative_Fungal_specific_transcription_factor	-	Putative_Cytochrome_P450_protein
Pa_4_3800	Pa_4_1620	0.956264843510525	II	-	Putative_Fungal_specific_transcription_factor	-	Putative_O-methyltransferase
Pa_4_3800	Pa_4_1880	0.967049586516105	II	-	Putative_Fungal_specific_transcription_factor	-	Putative_dehydrogenase
Pa_4_3800	Pa_4_4210	0.952593372495815	II	-	Putative_Fungal_specific_transcription_factor	-	Putative_multidrug_efflux_transporter
Pa_4_3800	Pa_4_4230	0.978390739501817	II	-	Putative_Fungal_specific_transcription_factor	-	Putative_Citrate_synthase
Pa_4_3800	Pa_4_4770	0.96166430933922	II	-	Putative_Fungal_specific_transcription_factor	Ctr2	low-affinity_copper_transporter_encoded_by_the_ctr2_gene
Pa_4_3800	Pa_5_1300	0.951690685432191	II	-	Putative_Fungal_specific_transcription_factor	-	Putative_protein_of_unknown_function
Pa_4_3800	Pa_5_2580	0.967809698423044	II	-	Putative_Fungal_specific_transcription_factor	-	Putative_protein_of_unknown_function
Pa_4_3800	Pa_5_620	0.952759076264529	II	-	Putative_Fungal_specific_transcription_factor	-	Putative_protein_of_unknown_function
Pa_4_3800	Pa_6_11200	0.957560926384873	II	-	Putative_Fungal_specific_transcription_factor	-	Putative_ATP-binding_cassette_multidrug_transport_protein
Pa_4_3800	Pa_6_145	0.954847882506677	II	-	Putative_Fungal_specific_transcription_factor	-	Putative_protein_of_unknown_function
Pa_4_3800	Pa_6_7690	0.95110550313222	II	-	Putative_Fungal_specific_transcription_factor	-	Putative_Glycoside_Hydrolase_Family_76
Pa_4_3800	Pa_6_770	0.965541516022124	II	-	Putative_Fungal_specific_transcription_factor	-	Putative_Na(+)/H(+)_antiporter
Pa_4_3800	Pa_6_9970	0.967358327256613	II	-	Putative_Fungal_specific_transcription_factor	-	Putative_protein_of_unknown_function
Pa_4_4290	Pa_0_1640	0.965221736608598	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_4290	Pa_1_12350	0.951738691510444	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_4290	Pa_1_12450	0.954626164303476	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_4290	Pa_1_15290	0.960194650217198	II	-	Putative_protein_of_unknown_function	-	NA
Pa_4_4290	Pa_1_17947	0.956299700385417	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_4290	Pa_1_18270	0.954704980851877	II	-	Putative_protein_of_unknown_function	Agl1	Putative_protein_of_unknown_function
Pa_4_4290	Pa_1_2045	0.963087841294702	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_4290	Pa_1_21730	0.958936956454566	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_4290	Pa_1_23170	0.974931025971488	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_4290	Pa_1_24410	0.964382649418649	II	-	Putative_protein_of_unknown_function	-	Putative_SAM-dependent_methyltransferases_
Pa_4_4290	Pa_1_3120	0.95737644344913	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_4290	Pa_1_380	0.969303996939674	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_4290	Pa_1_390	0.958681740357108	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_4290	Pa_1_5930	0.957753520585004	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_4290	Pa_2_10320	0.978491702298352	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_4290	Pa_2_10960	0.964093558148558	II	-	Putative_protein_of_unknown_function	-	Putative_C2H2_transcription_factor_
Pa_4_4290	Pa_2_11310	0.950697802512769	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_4290	Pa_2_11550	0.960330638897587	II	-	Putative_protein_of_unknown_function	-	Putative_Regulator_of_chromosome_condensation
Pa_4_4290	Pa_2_14030	0.982032257916733	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_4290	Pa_2_4220	0.958255579416419	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_4290	Pa_2_4600	0.966357195052684	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_4290	Pa_2_7920	0.956324215517363	II	-	Putative_protein_of_unknown_function	-	Putative_pisatin_demethylase
Pa_4_4290	Pa_3_1015	0.965176719586088	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_4290	Pa_3_1030	0.953221973607349	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_4290	Pa_3_2000	0.955553228634662	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_4290	Pa_3_970	0.954800102369658	II	-	Putative_protein_of_unknown_function	-	Putative_Protein_FMP52,_mitochondrial_precursor
Pa_4_4290	Pa_4_1230	0.97067549244138	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_4290	Pa_4_1270	0.980608418572471	II	-	Putative_protein_of_unknown_function	-	NA
Pa_4_4290	Pa_4_1860	0.950197956305276	II	-	Putative_protein_of_unknown_function	-	Putative_multidrug_efflux_pump
Pa_4_4290	Pa_4_1900	0.959122071087733	II	-	Putative_protein_of_unknown_function	-	Putative_Heterokaryon_incompatibility_protein
Pa_4_4290	Pa_4_1980	0.965235751394	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_4290	Pa_4_20	0.960328569220477	II	-	Putative_protein_of_unknown_function	-	Putative_oxidoreductase
Pa_4_4290	Pa_4_4010	0.955388186730291	II	-	Putative_protein_of_unknown_function	-	Putative_Nucleoside_hydrolase
Pa_4_4290	Pa_4_5460	0.956910576332284	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_4290	Pa_4_6590	0.973452707314169	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_4290	Pa_4_870	0.963715041051148	II	-	Putative_protein_of_unknown_function	-	Putative_Glycoside_Hydrolase_Family_16
Pa_4_4290	Pa_5_10440	0.965293490137703	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_4290	Pa_5_11180	0.971951608847408	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_4290	Pa_5_11200	0.956117983842045	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_4290	Pa_5_11220	0.955994350820254	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_4290	Pa_5_230	0.956273118265811	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_4290	Pa_5_3920	0.958774394668746	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_4290	Pa_5_690	0.973211111978121	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_4290	Pa_6_10390	0.960625412463499	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_4290	Pa_6_11060	0.965184944017209	II	-	Putative_protein_of_unknown_function	-	Putative_Sexual_development_protein_
Pa_4_4290	Pa_6_5390	0.951174231652819	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_4290	Pa_6_5790	0.957271978563362	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_4290	Pa_6_8260	0.955970039095998	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_4290	Pa_6_8310	0.975852138683478	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_4290	Pa_6_9980	0.960144233599943	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_4290	Pa_7_3100	0.954748546434017	II	-	Putative_protein_of_unknown_function	-	Putative_negative_regulator_of_the_PHO_system_
Pa_4_4290	Pa_7_330	0.953074538650817	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_4290	Pa_7_4260	0.966816849538615	II	-	Putative_protein_of_unknown_function	-	Putative_Cytochrome_P450_protein
Pa_4_4290	Pa_7_4790	0.989446405956838	II	-	Putative_protein_of_unknown_function	-	Putative_RNA_dependent_RNA_polymerase
Pa_4_6170	Pa_1_15495	0.9614066762245	III	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_6170	Pa_1_21410	0.956607233000211	III	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_6170	Pa_1_8287	0.957141405603763	III	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_6170	Pa_2_7562	0.980007724188836	III	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_6170	Pa_4_1337	0.951870283238174	III	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_6170	Pa_4_2920	0.984894553844822	III	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_6170	Pa_5_7670	0.992822666510851	III	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_6170	Pa_7_695	0.991186320497511	III	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_7250	Pa_4_1215	0.957950822151947	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_7250	Pa_6_9460	0.953357158263713	II	-	Putative_protein_of_unknown_function	-	Putative_flavoprotein_involved_in_K+_transport
Pa_4_7250	Pa_7_3890	0.950864950205612	II	-	Putative_protein_of_unknown_function	-	NA
Pa_4_7250	Pa_7_870	0.961033860790963	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_4_7660	Pa_1_12900	0.979969108718649	II	-	Putative_Cross-pathway_control_protein	-	Putative_protein_of_unknown_function
Pa_4_7660	Pa_1_17947	0.96252479766545	II	-	Putative_Cross-pathway_control_protein	-	Putative_protein_of_unknown_function
Pa_4_7660	Pa_1_17950	0.95255228235759	II	-	Putative_Cross-pathway_control_protein	-	Putative_protein_of_unknown_function
Pa_4_7660	Pa_1_21910	0.97839530378698	II	-	Putative_Cross-pathway_control_protein	-	Putative_glutathione_S-transferase
Pa_4_7660	Pa_2_11310	0.956416984615494	II	-	Putative_Cross-pathway_control_protein	-	Putative_protein_of_unknown_function
Pa_4_7660	Pa_2_2160	0.950241821989473	II	-	Putative_Cross-pathway_control_protein	-	Putative_lipase
Pa_4_7660	Pa_3_1030	0.960890618898059	II	-	Putative_Cross-pathway_control_protein	-	Putative_protein_of_unknown_function
Pa_4_7660	Pa_3_2950	0.959649019810826	II	-	Putative_Cross-pathway_control_protein	-	Putative_protein_of_unknown_function
Pa_4_7660	Pa_3_970	0.954877440983581	II	-	Putative_Cross-pathway_control_protein	-	Putative_Protein_FMP52,_mitochondrial_precursor
Pa_4_7660	Pa_3_9850	0.957854181869478	II	-	Putative_Cross-pathway_control_protein	-	Putative_High-affinity_methionine_permease
Pa_4_7660	Pa_4_1900	0.96550182255151	II	-	Putative_Cross-pathway_control_protein	-	Putative_Heterokaryon_incompatibility_protein
Pa_4_7660	Pa_4_340	0.977509357590945	II	-	Putative_Cross-pathway_control_protein	-	Putative_protein_of_unknown_function
Pa_4_7660	Pa_4_3405	0.956230075210825	II	-	Putative_Cross-pathway_control_protein	-	Putative_protein_of_unknown_function
Pa_4_7660	Pa_4_7095	0.967960595235865	II	-	Putative_Cross-pathway_control_protein	-	Putative_protein_of_unknown_function
Pa_4_7660	Pa_4_9910	0.956134211926916	II	-	Putative_Cross-pathway_control_protein	-	NA
Pa_4_7660	Pa_5_12020	0.961924541499197	II	-	Putative_Cross-pathway_control_protein	-	Putative_protein_of_unknown_function
Pa_4_7660	Pa_5_3920	0.967837813547585	II	-	Putative_Cross-pathway_control_protein	-	Putative_protein_of_unknown_function
Pa_4_7660	Pa_5_5280	0.982171963558806	II	-	Putative_Cross-pathway_control_protein	-	Putative_protein_of_unknown_function
Pa_4_7660	Pa_5_7780	0.956323964912974	II	-	Putative_Cross-pathway_control_protein	-	Putative_protein_of_unknown_function
Pa_4_7660	Pa_5_900	0.976755580781925	II	-	Putative_Cross-pathway_control_protein	-	Putative_protein_of_unknown_function
Pa_4_7660	Pa_7_1960	0.972810320472875	II	-	Putative_Cross-pathway_control_protein	-	Putative_protein_of_unknown_function
Pa_4_8790	Pa_1_17947	0.951843547868104	II	-	Putative_transcription_factor_	-	Putative_protein_of_unknown_function
Pa_4_8790	Pa_1_22340	0.960596489034644	II	-	Putative_transcription_factor_	-	Putative_protein_of_unknown_function
Pa_4_8790	Pa_2_10320	0.960598873984104	II	-	Putative_transcription_factor_	-	Putative_protein_of_unknown_function
Pa_4_8790	Pa_2_4600	0.953415944523952	II	-	Putative_transcription_factor_	-	Putative_protein_of_unknown_function
Pa_4_8790	Pa_3_1030	0.957865519732952	II	-	Putative_transcription_factor_	-	Putative_protein_of_unknown_function
Pa_4_8790	Pa_4_1230	0.951799924960277	II	-	Putative_transcription_factor_	-	Putative_protein_of_unknown_function
Pa_4_8790	Pa_4_870	0.95192965762066	II	-	Putative_transcription_factor_	-	Putative_Glycoside_Hydrolase_Family_16
Pa_4_8790	Pa_6_8310	0.959725554649382	II	-	Putative_transcription_factor_	-	Putative_protein_of_unknown_function
Pa_4_8790	Pa_7_4260	0.950157288972156	II	-	Putative_transcription_factor_	-	Putative_Cytochrome_P450_protein
Pa_4_8790	Pa_7_4790	0.959696578273866	II	-	Putative_transcription_factor_	-	Putative_RNA_dependent_RNA_polymerase
Pa_4_8790	Pa_7_860	0.951229019997912	II	-	Putative_transcription_factor_	-	Putative_protein_of_unknown_function
Pa_4_8950	Pa_3_385	0.954465037096228	II	Grisea	copper_activated_transcription_factor_encoded_by_the_grisea_gene	-	Putative_protein_of_unknown_function
Pa_4_8950	Pa_4_1215	0.964744848067364	II	Grisea	copper_activated_transcription_factor_encoded_by_the_grisea_gene	-	Putative_protein_of_unknown_function
Pa_4_8950	Pa_6_11200	0.954767522314897	II	Grisea	copper_activated_transcription_factor_encoded_by_the_grisea_gene	-	Putative_ATP-binding_cassette_multidrug_transport_protein
Pa_4_8950	Pa_7_870	0.960139367296913	II	Grisea	copper_activated_transcription_factor_encoded_by_the_grisea_gene	-	Putative_protein_of_unknown_function
Pa_5_4070	Pa_0_1170	0.960776822830719	V	-	Putative_protein_of_unknown_function	-	Putative_protein_similar_to_TTL_domain-containing_protein_C12B10,04_of_Schizosaccharomyces_pombe
Pa_5_4070	Pa_1_11910	0.957758290616719	V	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_5_4070	Pa_1_16480	0.979050846015938	V	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_5_4070	Pa_1_18390	0.974417653581659	V	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
